pc_recv_time_us,inst_id,tick_id,score_index,to1,to2,to3,dur_to,he1,he2,he3,dur_he,pickup_us
1783822031615159,4,103,101,0,0,0,0,0,0,0,0,7
1783822031742930,4,104,102,0,0,0,0,0,0,0,0,8
1783822031870931,4,105,103,0,0,0,0,0,0,0,0,8
1783822031999686,4,106,104,2,80,0,0,0,0,0,0,7
1783822032126945,4,107,105,0,0,0,0,0,0,0,0,7
1783822032255221,4,108,106,0,0,0,0,0,0,0,0,8
1783822032383604,4,109,107,0,0,0,0,0,0,0,0,7
1783822032511933,4,110,108,1,110,0,0,0,0,0,0,7
1783822032640303,4,111,109,0,0,0,0,0,0,0,0,7
1783822032768573,4,112,110,0,0,0,0,0,0,0,0,8
1783822032896501,4,113,111,0,0,0,0,0,0,0,0,8
1783822033025061,4,114,112,2,80,0,0,0,0,0,0,7
1783822033153021,4,115,113,0,0,0,0,0,0,0,0,7
1783822033281214,4,116,114,0,0,0,0,0,0,0,0,7
1783822033410169,4,117,115,0,0,0,0,0,0,0,0,7
1783822033538986,4,118,116,1,110,0,0,0,0,0,0,8
1783822033665937,4,119,117,0,0,0,0,0,0,0,0,7
1783822033793649,4,120,118,0,0,0,0,0,0,0,0,7
1783822033922993,4,121,119,0,0,0,0,0,0,0,0,7
1783822034051395,4,122,120,2,80,0,0,0,0,0,0,7
1783822034179111,4,123,121,0,0,0,0,0,0,0,0,7
1783822034308164,4,124,122,0,0,0,0,0,0,0,0,7
1783822034435454,4,125,123,0,0,0,0,0,0,0,0,7
1783822034563491,4,126,124,1,110,0,0,0,0,0,0,7
1783822034691548,4,127,125,0,0,0,0,0,0,0,0,7
1783822034820437,4,128,126,0,0,0,0,0,0,0,0,7
1783822034948512,4,129,127,0,0,0,0,0,0,0,0,7
1783822035076490,4,130,128,2,80,0,0,0,0,0,0,7
1783822035206203,4,131,129,0,0,0,0,0,0,0,0,7
1783822035332715,4,132,130,0,0,0,0,0,0,0,0,7
1783822035461276,4,133,131,0,0,0,0,0,0,0,0,7
1783822035590521,4,134,132,1,110,0,0,0,0,0,0,7
1783822035718162,4,135,133,0,0,0,0,0,0,0,0,8
1783822035845741,4,136,134,0,0,0,0,0,0,0,0,7
1783822035975079,4,137,135,0,0,0,0,0,0,0,0,7
1783822036104090,4,138,136,2,80,0,0,0,0,0,0,7
1783822036230420,4,139,137,0,0,0,0,0,0,0,0,7
1783822036359434,4,140,138,0,0,0,0,0,0,0,0,7
1783822036488079,4,141,139,0,0,0,0,0,0,0,0,7
1783822036616441,4,142,140,1,110,0,0,0,0,0,0,7
