pc_recv_time_us,inst_id,tick_id,score_index,to1,to2,to3,dur_to,he1,he2,he3,dur_he,pickup_us
1783822018661119,2,2,-1,0,0,0,0,0,0,0,0,7
1783822018788889,2,3,-1,0,0,0,0,0,0,0,0,8
1783822018916537,2,4,-1,0,0,0,0,0,0,0,0,7
1783822019045428,2,5,-1,0,0,0,0,0,0,0,0,7
1783822019173224,2,6,-1,0,0,0,0,0,0,0,0,7
1783822019301429,2,7,-1,0,0,0,0,0,0,0,0,8
1783822019430037,2,8,-1,0,0,0,0,0,0,0,0,7
1783822019559917,2,9,-1,0,0,0,0,0,0,0,0,7
1783822019689419,2,10,-1,0,0,0,0,0,0,0,0,7
1783822019814833,2,11,-1,0,0,0,0,0,0,0,0,8
1783822019943302,2,12,-1,0,0,0,0,0,0,0,0,8
1783822020070911,2,13,-1,0,0,0,0,0,0,0,0,7
1783822020199241,2,14,-1,0,0,0,0,0,0,0,0,7
1783822020328310,2,15,-1,0,0,0,0,0,0,0,0,8
1783822020456307,2,16,-1,0,0,0,0,0,0,0,0,8
1783822020584584,2,17,-1,0,0,0,0,0,0,0,0,7
1783822020713479,2,18,-1,0,0,0,0,0,0,0,0,8
1783822020840311,2,19,-1,0,0,0,0,0,0,0,0,8
1783822020968578,2,20,-1,0,0,0,0,0,0,0,0,7
1783822021096800,2,21,-1,0,0,0,0,0,0,0,0,7
1783822021225545,2,22,-1,0,0,0,0,0,0,0,0,7
1783822021353797,2,23,-1,0,0,0,0,0,0,0,0,7
1783822021482633,2,24,-1,0,0,0,0,0,0,0,0,8
1783822021611057,2,25,-1,0,0,0,0,0,0,0,0,7
1783822021738173,2,26,-1,0,0,0,0,0,0,0,0,8
1783822021867273,2,27,-1,0,0,0,0,0,0,0,0,7
1783822021994661,2,28,-1,0,0,0,0,0,0,0,0,8
1783822022123987,2,29,-1,0,0,0,0,0,0,0,0,8
1783822022251442,2,30,-1,0,0,0,0,0,0,0,0,7
1783822022379422,2,31,-1,0,0,0,0,0,0,0,0,8
1783822022508662,2,32,-1,0,0,0,0,0,0,0,0,8
1783822022636348,2,33,-1,0,0,0,0,0,0,0,0,7
1783822022764215,2,34,-1,0,0,0,0,0,0,0,0,7
1783822022893620,2,35,-1,0,0,0,0,0,0,0,0,7
1783822023020878,2,36,-1,0,0,0,0,0,0,0,0,7
1783822023149920,2,37,-1,0,0,0,0,0,0,0,0,8
1783822023277637,2,38,-1,0,0,0,0,0,0,0,0,8
1783822023406172,2,39,-1,0,0,0,0,0,0,0,0,8
1783822023533785,2,40,-1,0,0,0,0,0,0,0,0,7
1783822023662943,2,41,-1,0,0,0,0,0,0,0,0,8
1783822023791275,2,42,-1,0,0,0,0,0,0,0,0,7
1783822023918987,2,43,-1,0,0,0,0,0,0,0,0,7
1783822024046536,2,44,-1,0,0,0,0,0,0,0,0,7
1783822024175206,2,45,-1,0,0,0,0,0,0,0,0,7
1783822024302750,2,46,-1,0,0,0,0,0,0,0,0,7
1783822024432507,2,47,-1,0,0,0,0,0,0,0,0,8
1783822024560392,2,48,-1,0,0,0,0,0,0,0,0,8
1783822024688496,2,49,-1,0,0,0,0,0,0,0,0,7
1783822024816688,2,50,-1,0,0,0,0,0,0,0,0,7
1783822024944253,2,51,-1,0,0,0,0,0,0,0,0,8
1783822025072936,2,52,-1,0,0,0,0,0,0,0,0,7
1783822025200800,2,53,-1,0,0,0,0,0,0,0,0,8
1783822025335039,2,54,-1,0,0,0,0,0,0,0,0,8
1783822025458279,2,55,-1,0,0,0,0,0,0,0,0,7
1783822025586118,2,56,-1,0,0,0,0,0,0,0,0,7
1783822025714934,2,57,-1,0,0,0,0,0,0,0,0,8
1783822025842511,2,58,-1,0,0,0,0,0,0,0,0,7
1783822025970429,2,59,-1,0,0,0,0,0,0,0,0,8
1783822026098490,2,60,-1,0,0,0,0,0,0,0,0,7
1783822026227273,2,61,-1,0,0,0,0,0,0,0,0,8
1783822026355600,2,62,-1,0,0,0,0,0,0,0,0,8
1783822026483559,2,63,-1,0,0,0,0,0,0,0,0,7
1783822026611628,2,64,-1,0,0,0,0,0,0,0,0,7
1783822026739505,2,65,-1,0,0,0,0,0,0,0,0,7
1783822026868582,2,66,-1,0,0,0,0,0,0,0,0,8
1783822026996799,2,67,-1,0,0,0,0,0,0,0,0,7
