pc_recv_time_us,inst_id,tick_id,score_index,to1,to2,to3,dur_to,he1,he2,he3,dur_he,pickup_us
1783822089325702,2,2,-1,0,0,0,0,0,0,0,0,8
1783822089453477,2,3,-1,0,0,0,0,0,0,0,0,8
1783822089582049,2,4,-1,0,0,0,0,0,0,0,0,7
1783822089710548,2,5,-1,0,0,0,0,0,0,0,0,7
1783822089838677,2,6,-1,0,0,0,0,0,0,0,0,7
1783822089966431,2,7,-1,0,0,0,0,0,0,0,0,8
1783822090094721,2,8,-1,0,0,0,0,0,0,0,0,7
1783822090223389,2,9,-1,0,0,0,0,0,0,0,0,7
1783822090351732,2,10,-1,0,0,0,0,0,0,0,0,8
1783822090479682,2,11,-1,0,0,0,0,0,0,0,0,7
1783822090607434,2,12,-1,0,0,0,0,0,0,0,0,7
1783822090737185,2,13,-1,0,0,0,0,0,0,0,0,8
1783822090864362,2,14,-1,0,0,0,0,0,0,0,0,7
1783822090992427,2,15,-1,0,0,0,0,0,0,0,0,7
1783822091120582,2,16,-1,0,0,0,0,0,0,0,0,8
1783822091249557,2,17,-1,0,0,0,0,0,0,0,0,7
1783822091377220,2,18,-1,0,0,0,0,0,0,0,0,7
1783822091506179,2,19,-1,0,0,0,0,0,0,0,0,7
1783822091634721,2,20,-1,0,0,0,0,0,0,0,0,8
1783822091762624,2,21,-1,0,0,0,0,0,0,0,0,7
1783822091890177,2,22,-1,0,0,0,0,0,0,0,0,7
1783822092018472,2,23,-1,0,0,0,0,0,0,0,0,8
1783822092147052,2,24,-1,0,0,0,0,0,0,0,0,7
1783822092275716,2,25,-1,0,0,0,0,0,0,0,0,7
1783822092403211,2,26,-1,0,0,0,0,0,0,0,0,7
1783822092530778,2,27,-1,0,0,0,0,0,0,0,0,7
1783822092659351,2,28,-1,0,0,0,0,0,0,0,0,8
1783822092788648,2,29,-1,0,0,0,0,0,0,0,0,7
1783822092915853,2,30,-1,0,0,0,0,0,0,0,0,8
1783822093044571,2,31,-1,0,0,0,0,0,0,0,0,7
1783822093172700,2,32,-1,0,0,0,0,0,0,0,0,8
1783822093301272,2,33,-1,0,0,0,0,0,0,0,0,8
1783822093429746,2,34,-1,0,0,0,0,0,0,0,0,7
1783822093557390,2,35,-1,0,0,0,0,0,0,0,0,7
1783822093685902,2,36,-1,0,0,0,0,0,0,0,0,7
1783822093813929,2,37,-1,0,0,0,0,0,0,0,0,7
1783822093942304,2,38,-1,0,0,0,0,0,0,0,0,8
1783822094070813,2,39,-1,0,0,0,0,0,0,0,0,7
1783822094199055,2,40,-1,0,0,0,0,0,0,0,0,8
1783822094326214,2,41,-1,0,0,0,0,0,0,0,0,8
1783822094455519,2,42,-1,0,0,0,0,0,0,0,0,7
1783822094584091,2,43,-1,0,0,0,0,0,0,0,0,8
1783822094711469,2,44,-1,0,0,0,0,0,0,0,0,7
1783822094840198,2,45,-1,0,0,0,0,0,0,0,0,7
1783822094967554,2,46,-1,0,0,0,0,0,0,0,0,7
1783822095096949,2,47,-1,0,0,0,0,0,0,0,0,7
1783822095224481,2,48,-1,0,0,0,0,0,0,0,0,7
1783822095352765,2,49,-1,0,0,0,0,0,0,0,0,8
1783822095481834,2,50,-1,0,0,0,0,0,0,0,0,7
1783822095609052,2,51,-1,0,0,0,0,0,0,0,0,8
1783822095737466,2,52,-1,0,0,0,0,0,0,0,0,8
1783822095864839,2,53,-1,0,0,0,0,0,0,0,0,7
1783822095993921,2,54,-1,0,0,0,0,0,0,0,0,7
1783822096121362,2,55,-1,0,0,0,0,0,0,0,0,7
1783822096250281,2,56,-1,0,0,0,0,0,0,0,0,7
1783822096378590,2,57,-1,0,0,0,0,0,0,0,0,8
1783822096506777,2,58,-1,0,0,0,0,0,0,0,0,7
