pc_recv_time_us,inst_id,tick_id,score_index,to1,to2,to3,dur_to,he1,he2,he3,dur_he,pickup_us
1783822089327259,4,2,0,2,80,0,0,0,0,0,0,7
1783822089455423,4,3,1,0,0,0,0,0,0,0,0,7
1783822089583025,4,4,2,0,0,0,0,0,0,0,0,7
1783822089712264,4,5,3,0,0,0,0,0,0,0,0,7
1783822089839988,4,6,4,1,110,0,0,0,0,0,0,7
1783822089967811,4,7,5,0,0,0,0,0,0,0,0,8
1783822090096470,4,8,6,0,0,0,0,0,0,0,0,7
1783822090224518,4,9,7,0,0,0,0,0,0,0,0,7
1783822090353431,4,10,8,2,80,0,0,0,0,0,0,8
1783822090480686,4,11,9,0,0,0,0,0,0,0,0,7
1783822090609019,4,12,10,0,0,0,0,0,0,0,0,7
1783822090737476,4,13,11,0,0,0,0,0,0,0,0,7
1783822090866319,4,14,12,1,110,0,0,0,0,0,0,7
1783822090994544,4,15,13,0,0,0,0,0,0,0,0,7
1783822091121706,4,16,14,0,0,0,0,0,0,0,0,7
1783822091249685,4,17,15,0,0,0,0,0,0,0,0,7
1783822091378921,4,18,16,2,80,0,0,0,0,0,0,7
1783822091507348,4,19,17,0,0,0,0,0,0,0,0,7
1783822091635793,4,20,18,0,0,0,0,0,0,0,0,7
1783822091762786,4,21,19,0,0,0,0,0,0,0,0,6
1783822091891825,4,22,20,1,110,0,0,0,0,0,0,7
1783822092019705,4,23,21,0,0,0,0,0,0,0,0,7
1783822092147995,4,24,22,0,0,0,0,0,0,0,0,7
1783822092276664,4,25,23,0,0,0,0,0,0,0,0,8
1783822092404556,4,26,24,2,80,0,0,0,0,0,0,7
1783822092533031,4,27,25,0,0,0,0,0,0,0,0,7
1783822092661666,4,28,26,0,0,0,0,0,0,0,0,8
1783822092789476,4,29,27,0,0,0,0,0,0,0,0,8
1783822092918180,4,30,28,1,110,0,0,0,0,0,0,8
1783822093045433,4,31,29,0,0,0,0,0,0,0,0,7
1783822093173803,4,32,30,0,0,0,0,0,0,0,0,7
1783822093302789,4,33,31,0,0,0,0,0,0,0,0,7
1783822093429807,4,34,32,2,80,0,0,0,0,0,0,8
1783822093558036,4,35,33,0,0,0,0,0,0,0,0,7
1783822093687493,4,36,34,0,0,0,0,0,0,0,0,8
1783822093814951,4,37,35,0,0,0,0,0,0,0,0,7
1783822093943845,4,38,36,1,110,0,0,0,0,0,0,7
1783822094071616,4,39,37,0,0,0,0,0,0,0,0,7
1783822094199413,4,40,38,0,0,0,0,0,0,0,0,8
1783822094327323,4,41,39,0,0,0,0,0,0,0,0,7
1783822094456551,4,42,40,2,80,0,0,0,0,0,0,7
1783822094585407,4,43,41,0,0,0,0,0,0,0,0,7
1783822094712011,4,44,42,0,0,0,0,0,0,0,0,7
1783822094841421,4,45,43,0,0,0,0,0,0,0,0,7
1783822094969376,4,46,44,1,110,0,0,0,0,0,0,7
1783822095097066,4,47,45,0,0,0,0,0,0,0,0,7
1783822095225153,4,48,46,0,0,0,0,0,0,0,0,7
1783822095354486,4,49,47,0,0,0,0,0,0,0,0,8
1783822095481660,4,50,48,2,80,0,0,0,0,0,0,8
1783822095610167,4,51,49,0,0,0,0,0,0,0,0,7
1783822095739330,4,52,50,0,0,0,0,0,0,0,0,7
1783822095866364,4,53,51,0,0,0,0,0,0,0,0,7
1783822095995335,4,54,52,1,110,0,0,0,0,0,0,8
1783822096123245,4,55,53,0,0,0,0,0,0,0,0,6
1783822096251813,4,56,54,0,0,0,0,0,0,0,0,7
1783822096379747,4,57,55,0,0,0,0,0,0,0,0,7
1783822096508163,4,58,56,2,80,0,0,0,0,0,0,7
1783822096636793,4,59,57,0,0,0,0,0,0,0,0,7
1783822096764966,4,60,58,0,0,0,0,0,0,0,0,7
1783822096892049,4,61,59,0,0,0,0,0,0,0,0,7
1783822097021670,4,62,60,1,110,0,0,0,0,0,0,7
1783822097149994,4,63,61,0,0,0,0,0,0,0,0,6
1783822097277648,4,64,62,0,0,0,0,0,0,0,0,7
1783822097404988,4,65,63,0,0,0,0,0,0,0,0,7
1783822097533386,4,66,64,2,80,0,0,0,0,0,0,7
1783822097662158,4,67,65,0,0,0,0,0,0,0,0,7
1783822097791034,4,68,66,0,0,0,0,0,0,0,0,8
1783822097918833,4,69,67,0,0,0,0,0,0,0,0,8
1783822098048045,4,70,68,1,110,0,0,0,0,0,0,7
1783822098175622,4,71,69,0,0,0,0,0,0,0,0,7
1783822098303076,4,72,70,0,0,0,0,0,0,0,0,7
1783822098431155,4,73,71,0,0,0,0,0,0,0,0,8
1783822098559986,4,74,72,2,80,0,0,0,0,0,0,7
1783822098687986,4,75,73,0,0,0,0,0,0,0,0,7
1783822098816632,4,76,74,0,0,0,0,0,0,0,0,7
1783822098944828,4,77,75,0,0,0,0,0,0,0,0,7
1783822099072410,4,78,76,1,110,0,0,0,0,0,0,7
1783822099201518,4,79,77,0,0,0,0,0,0,0,0,7
1783822099328727,4,80,78,0,0,0,0,0,0,0,0,7
1783822099457738,4,81,79,0,0,0,0,0,0,0,0,7
1783822099586186,4,82,80,2,80,0,0,0,0,0,0,7
1783822099713621,4,83,81,0,0,0,0,0,0,0,0,7
1783822099841663,4,84,82,0,0,0,0,0,0,0,0,7
1783822099971151,4,85,83,0,0,0,0,0,0,0,0,8
1783822100099016,4,86,84,1,110,0,0,0,0,0,0,7
1783822100227383,4,87,85,0,0,0,0,0,0,0,0,8
1783822100354793,4,88,86,0,0,0,0,0,0,0,0,7
1783822100483034,4,89,87,0,0,0,0,0,0,0,0,7
1783822100610832,4,90,88,2,80,0,0,0,0,0,0,7
1783822100740488,4,91,89,0,0,0,0,0,0,0,0,7
1783822100867733,4,92,90,0,0,0,0,0,0,0,0,7
1783822100995577,4,93,91,0,0,0,0,0,0,0,0,7
1783822101124898,4,94,92,1,110,0,0,0,0,0,0,7
1783822101252720,4,95,93,0,0,0,0,0,0,0,0,7
1783822101381267,4,96,94,0,0,0,0,0,0,0,0,7
1783822101508230,4,97,95,0,0,0,0,0,0,0,0,8
1783822101637070,4,98,96,2,80,0,0,0,0,0,0,7
1783822101765510,4,99,97,0,0,0,0,0,0,0,0,8
1783822101893550,4,100,98,0,0,0,0,0,0,0,0,7
1783822102021706,4,101,99,0,0,0,0,0,0,0,0,7
1783822102150628,4,102,100,1,110,0,0,0,0,0,0,7
1783822102279056,4,103,101,0,0,0,0,0,0,0,0,7
1783822102407401,4,104,102,0,0,0,0,0,0,0,0,7
1783822102534670,4,105,103,0,0,0,0,0,0,0,0,7
1783822102662907,4,106,104,2,80,0,0,0,0,0,0,8
1783822102791279,4,107,105,0,0,0,0,0,0,0,0,7
1783822102919779,4,108,106,0,0,0,0,0,0,0,0,7
1783822103049108,4,109,107,0,0,0,0,0,0,0,0,8
1783822103177197,4,110,108,1,110,0,0,0,0,0,0,7
1783822103305115,4,111,109,0,0,0,0,0,0,0,0,7
1783822103432577,4,112,110,0,0,0,0,0,0,0,0,8
1783822103560662,4,113,111,0,0,0,0,0,0,0,0,7
1783822103690254,4,114,112,2,80,0,0,0,0,0,0,7
1783822103817849,4,115,113,0,0,0,0,0,0,0,0,8
1783822103945294,4,116,114,0,0,0,0,0,0,0,0,7
1783822104073702,4,117,115,0,0,0,0,0,0,0,0,8
1783822104203081,4,118,116,1,110,0,0,0,0,0,0,8
1783822104330861,4,119,117,0,0,0,0,0,0,0,0,7
1783822104458643,4,120,118,0,0,0,0,0,0,0,0,7
1783822104587371,4,121,119,0,0,0,0,0,0,0,0,7
1783822104716016,4,122,120,2,80,0,0,0,0,0,0,7
1783822104843645,4,123,121,0,0,0,0,0,0,0,0,7
1783822104971635,4,124,122,0,0,0,0,0,0,0,0,8
1783822105100760,4,125,123,0,0,0,0,0,0,0,0,7
1783822105228939,4,126,124,1,110,0,0,0,0,0,0,7
1783822105356095,4,127,125,0,0,0,0,0,0,0,0,8
1783822105484222,4,128,126,0,0,0,0,0,0,0,0,8
1783822105612941,4,129,127,0,0,0,0,0,0,0,0,7
1783822105741013,4,130,128,2,80,0,0,0,0,0,0,7
1783822105869132,4,131,129,0,0,0,0,0,0,0,0,7
1783822105998183,4,132,130,0,0,0,0,0,0,0,0,7
1783822106125690,4,133,131,0,0,0,0,0,0,0,0,7
1783822106254845,4,134,132,1,110,0,0,0,0,0,0,7
1783822106381548,4,135,133,0,0,0,0,0,0,0,0,8
1783822106509936,4,136,134,0,0,0,0,0,0,0,0,7
1783822106639332,4,137,135,0,0,0,0,0,0,0,0,7
1783822106766715,4,138,136,2,80,0,0,0,0,0,0,8
1783822106895451,4,139,137,0,0,0,0,0,0,0,0,7
1783822107024140,4,140,138,0,0,0,0,0,0,0,0,7
1783822107151954,4,141,139,0,0,0,0,0,0,0,0,8
1783822107280269,4,142,140,1,110,0,0,0,0,0,0,6
1783822107408235,4,143,141,0,0,0,0,0,0,0,0,6
1783822107537061,4,144,142,0,0,0,0,0,0,0,0,7
1783822107664480,4,145,143,0,0,0,0,0,0,0,0,7
1783822107793072,4,146,144,2,80,0,0,0,0,0,0,7
1783822107920934,4,147,145,0,0,0,0,0,0,0,0,7
1783822108049225,4,148,146,0,0,0,0,0,0,0,0,8
1783822108177969,4,149,147,0,0,0,0,0,0,0,0,8
1783822108306706,4,150,148,1,110,0,0,0,0,0,0,7
1783822108433564,4,151,149,0,0,0,0,0,0,0,0,6
1783822108561884,4,152,150,0,0,0,0,0,0,0,0,7
1783822108690945,4,153,151,0,0,0,0,0,0,0,0,8
1783822108819274,4,154,152,2,80,0,0,0,0,0,0,7
1783822108947848,4,155,153,0,0,0,0,0,0,0,0,7
1783822109075659,4,156,154,0,0,0,0,0,0,0,0,6
1783822109203060,4,157,155,0,0,0,0,0,0,0,0,7
