pc_recv_time_us,inst_id,tick_id,score_index,to1,to2,to3,dur_to,he1,he2,he3,dur_he,pickup_us
1783822064925738,4,103,101,0,0,0,0,0,0,0,0,7
1783822065054588,4,104,102,0,0,0,0,0,0,0,0,8
1783822065183152,4,105,103,0,0,0,0,0,0,0,0,7
1783822065310326,4,106,104,2,80,0,0,0,0,0,0,7
1783822065439011,4,107,105,0,0,0,0,0,0,0,0,7
1783822065566591,4,108,106,0,0,0,0,0,0,0,0,8
1783822065695508,4,109,107,0,0,0,0,0,0,0,0,6
1783822065824493,4,110,108,1,110,0,0,0,0,0,0,7
1783822065952105,4,111,109,0,0,0,0,0,0,0,0,6
1783822066080512,4,112,110,0,0,0,0,0,0,0,0,6
1783822066208113,4,113,111,0,0,0,0,0,0,0,0,7
1783822066336577,4,114,112,2,80,0,0,0,0,0,0,8
1783822066464160,4,115,113,0,0,0,0,0,0,0,0,7
1783822066592707,4,116,114,0,0,0,0,0,0,0,0,7
1783822066720776,4,117,115,0,0,0,0,0,0,0,0,8
1783822066850439,4,118,116,1,110,0,0,0,0,0,0,7
1783822066977806,4,119,117,0,0,0,0,0,0,0,0,7
1783822067105949,4,120,118,0,0,0,0,0,0,0,0,7
1783822067233968,4,121,119,0,0,0,0,0,0,0,0,6
1783822067362732,4,122,120,2,80,0,0,0,0,0,0,7
1783822067490778,4,123,121,0,0,0,0,0,0,0,0,8
1783822067619993,4,124,122,0,0,0,0,0,0,0,0,7
1783822067747547,4,125,123,0,0,0,0,0,0,0,0,7
1783822067876115,4,126,124,1,110,0,0,0,0,0,0,8
1783822068004449,4,127,125,0,0,0,0,0,0,0,0,7
1783822068131627,4,128,126,0,0,0,0,0,0,0,0,7
1783822068260402,4,129,127,0,0,0,0,0,0,0,0,7
1783822068387954,4,130,128,2,80,0,0,0,0,0,0,7
1783822068517166,4,131,129,0,0,0,0,0,0,0,0,8
1783822068644297,4,132,130,0,0,0,0,0,0,0,0,8
1783822068772493,4,133,131,0,0,0,0,0,0,0,0,7
1783822068901090,4,134,132,1,110,0,0,0,0,0,0,8
1783822069030138,4,135,133,0,0,0,0,0,0,0,0,6
1783822069158127,4,136,134,0,0,0,0,0,0,0,0,8
1783822069285779,4,137,135,0,0,0,0,0,0,0,0,8
1783822069414682,4,138,136,2,80,0,0,0,0,0,0,7
1783822069541906,4,139,137,0,0,0,0,0,0,0,0,7
1783822069671171,4,140,138,0,0,0,0,0,0,0,0,8
1783822069798533,4,141,139,0,0,0,0,0,0,0,0,7
1783822069927188,4,142,140,1,110,0,0,0,0,0,0,7
1783822070055831,4,143,141,0,0,0,0,0,0,0,0,7
1783822070183362,4,144,142,0,0,0,0,0,0,0,0,8
1783822070312046,4,145,143,0,0,0,0,0,0,0,0,7
1783822070440406,4,146,144,2,80,0,0,0,0,0,0,7
1783822070568377,4,147,145,0,0,0,0,0,0,0,0,7
1783822070695648,4,148,146,0,0,0,0,0,0,0,0,8
1783822070824556,4,149,147,0,0,0,0,0,0,0,0,7
1783822070953540,4,150,148,1,110,0,0,0,0,0,0,7
1783822071081226,4,151,149,0,0,0,0,0,0,0,0,8
1783822071208910,4,152,150,0,0,0,0,0,0,0,0,6
1783822071337573,4,153,151,0,0,0,0,0,0,0,0,7
1783822071466198,4,154,152,2,80,0,0,0,0,0,0,7
1783822071593704,4,155,153,0,0,0,0,0,0,0,0,7
1783822071722491,4,156,154,0,0,0,0,0,0,0,0,7
1783822071849953,4,157,155,0,0,0,0,0,0,0,0,7
1783822071979102,4,158,156,1,110,0,0,0,0,0,0,8
1783822072107397,4,159,157,0,0,0,0,0,0,0,0,7
1783822072235691,4,160,158,0,0,0,0,0,0,0,0,7
1783822072362977,4,161,159,0,0,0,0,0,0,0,0,7
1783822072491693,4,162,160,2,80,0,0,0,0,0,0,7
1783822072620064,4,163,161,0,0,0,0,0,0,0,0,7
1783822072748966,4,164,162,0,0,0,0,0,0,0,0,8
1783822072875910,4,165,163,0,0,0,0,0,0,0,0,7
1783822073004143,4,166,164,1,110,0,0,0,0,0,0,8
1783822073132692,4,167,165,0,0,0,0,0,0,0,0,8
1783822073261056,4,168,166,0,0,0,0,0,0,0,0,7
1783822073389418,4,169,167,0,0,0,0,0,0,0,0,7
1783822073518135,4,170,168,2,80,0,0,0,0,0,0,7
1783822073645492,4,171,169,0,0,0,0,0,0,0,0,7
1783822073774411,4,172,170,0,0,0,0,0,0,0,0,7
1783822073902216,4,173,171,0,0,0,0,0,0,0,0,7
1783822074030824,4,174,172,1,110,0,0,0,0,0,0,7
1783822074158664,4,175,173,0,0,0,0,0,0,0,0,7
1783822074286653,4,176,174,0,0,0,0,0,0,0,0,8
1783822074415045,4,177,175,0,0,0,0,0,0,0,0,8
1783822074543709,4,178,176,2,80,0,0,0,0,0,0,8
1783822074671818,4,179,177,0,0,0,0,0,0,0,0,7
