pc_recv_time_us,inst_id,tick_id,score_index,to1,to2,to3,dur_to,he1,he2,he3,dur_he,pickup_us
1783822064541660,2,100,90,64,0,0,250,55,52,0,250,7
1783822064667901,2,101,91,0,0,0,0,0,0,0,0,8
1783822064798006,2,102,92,63,0,0,250,36,0,0,250,7
1783822064924855,2,103,93,0,0,0,0,0,0,0,0,7
1783822065053905,2,104,94,64,0,0,250,55,52,0,250,7
1783822065180900,2,105,95,0,0,0,0,0,0,0,0,8
1783822065309256,2,106,96,60,0,0,500,48,0,0,250,8
1783822065436874,2,107,97,0,0,0,0,0,0,0,0,7
1783822065565988,2,108,98,0,0,0,0,60,55,0,250,7
1783822065694767,2,109,99,0,0,0,0,0,0,0,0,8
1783822065822822,2,110,100,0,0,0,0,48,0,0,250,8
1783822065950998,2,111,101,0,0,0,0,0,0,0,0,7
1783822066080002,2,112,102,0,0,0,0,60,55,0,250,8
1783822066207558,2,113,103,0,0,0,0,0,0,0,0,8
1783822066335357,2,114,104,0,0,0,0,48,0,0,250,7
1783822066463278,2,115,105,0,0,0,0,0,0,0,0,8
1783822066592229,2,116,106,64,0,0,250,60,55,0,250,8
1783822066720741,2,117,107,0,0,0,0,0,0,0,0,8
1783822066849390,2,118,108,62,0,0,250,48,0,0,250,7
1783822066977002,2,119,109,0,0,0,0,0,0,0,0,8
1783822067105274,2,120,110,60,0,0,250,60,55,0,250,8
1783822067232304,2,121,111,0,0,0,0,0,0,0,0,8
1783822067361483,2,122,112,62,0,0,500,43,0,0,250,8
1783822067496600,2,123,113,0,0,0,0,0,0,0,0,7
1783822067617900,2,124,114,0,0,0,0,53,50,0,250,7
1783822067745855,2,125,115,0,0,0,0,0,0,0,0,7
1783822067874278,2,126,116,0,0,0,0,43,0,0,250,7
1783822068001528,2,127,117,0,0,0,0,0,0,0,0,8
1783822068131266,2,128,118,0,0,0,0,53,50,0,250,10
1783822068259596,2,129,119,0,0,0,0,0,0,0,0,7
1783822068386744,2,130,120,0,0,0,0,47,0,0,250,8
1783822068515269,2,131,121,0,0,0,0,0,0,0,0,7
1783822068645062,2,132,122,67,0,0,250,55,50,0,250,7
1783822068772116,2,133,123,0,0,0,0,0,0,0,0,8
1783822068901003,2,134,124,69,0,0,250,47,0,0,250,7
1783822069028055,2,135,125,0,0,0,0,0,0,0,0,7
1783822069157466,2,136,126,67,0,0,250,55,50,0,250,8
1783822069284248,2,137,127,0,0,0,0,0,0,0,0,8
1783822069414364,2,138,128,64,60,0,500,48,0,0,250,8
1783822069541629,2,139,129,0,0,0,0,0,0,0,0,7
1783822069669430,2,140,138,67,64,0,250,55,52,0,250,7
1783822069798285,2,141,139,0,0,0,0,0,0,0,0,7
1783822069926606,2,142,140,69,64,0,250,57,53,0,250,7
1783822070053655,2,143,141,0,0,0,0,0,0,0,0,7
1783822070183525,2,144,142,71,64,0,250,59,55,0,250,7
1783822070311180,2,145,143,0,0,0,0,0,0,0,0,7
1783822070440189,2,146,144,72,67,0,500,60,52,0,500,7
1783822070567110,2,147,145,0,0,0,0,0,0,0,0,8
1783822070694618,2,148,146,0,0,0,0,0,0,0,0,8
1783822070824049,2,149,147,0,0,0,0,0,0,0,0,7
1783822070952352,2,150,148,67,64,0,500,55,48,0,500,8
1783822071080947,2,151,149,0,0,0,0,0,0,0,0,7
1783822071208213,2,152,150,0,0,0,0,0,0,0,0,7
1783822071336289,2,153,151,0,0,0,0,0,0,0,0,7
1783822071466179,2,154,152,64,60,0,500,48,43,0,500,8
1783822071592993,2,155,153,0,0,0,0,0,0,0,0,8
1783822071720767,2,156,154,0,0,0,0,0,0,0,0,7
1783822071849577,2,157,155,0,0,0,0,0,0,0,0,8
1783822071978006,2,158,156,60,0,0,500,55,48,0,500,8
1783822072105506,2,159,157,0,0,0,0,0,0,0,0,8
1783822072233611,2,160,158,0,0,0,0,0,0,0,0,8
1783822072362145,2,161,159,0,0,0,0,0,0,0,0,8
1783822072491667,2,162,160,69,65,0,1000,41,0,0,250,8
1783822072618888,2,163,161,0,0,0,0,0,0,0,0,8
1783822072747084,2,164,162,0,0,0,0,45,0,0,250,7
1783822072874946,2,165,163,0,0,0,0,0,0,0,0,7
1783822073003958,2,166,164,0,0,0,0,48,0,0,250,8
1783822073131569,2,167,165,0,0,0,0,0,0,0,0,8
1783822073259830,2,168,166,0,0,0,0,53,0,0,250,8
1783822073388382,2,169,167,0,0,0,0,0,0,0,0,7
1783822073516638,2,170,168,0,0,0,0,57,53,48,500,8
1783822073644778,2,171,169,0,0,0,0,0,0,0,0,7
1783822073774079,2,172,170,69,65,0,250,0,0,0,0,7
1783822073901009,2,173,171,0,0,0,0,0,0,0,0,7
1783822074029385,2,174,172,71,65,0,250,45,41,0,500,8
1783822074157665,2,175,173,0,0,0,0,0,0,0,0,8
1783822074285723,2,176,174,69,65,0,250,0,0,0,0,8
1783822074413618,2,177,175,0,0,0,0,0,0,0,0,8
1783822074542416,2,178,176,67,62,0,500,50,43,0,500,7
1783822074669844,2,179,177,0,0,0,0,0,0,0,0,8
1783822074799145,2,180,178,0,0,0,0,0,0,0,0,8
1783822074926906,2,181,179,0,0,0,0,0,0,0,0,8
1783822075056014,2,182,180,65,62,0,500,55,47,0,500,6
1783822075182855,2,183,181,0,0,0,0,0,0,0,0,7
1783822075311616,2,184,182,0,0,0,0,0,0,0,0,7
1783822075439894,2,185,183,0,0,0,0,0,0,0,0,7
1783822075567936,2,186,184,64,62,0,500,55,50,0,500,7
1783822075696239,2,187,185,0,0,0,0,0,0,0,0,8
1783822075824496,2,188,186,0,0,0,0,0,0,0,0,8
1783822075952476,2,189,187,0,0,0,0,0,0,0,0,7
1783822076082027,2,190,188,62,0,0,500,55,53,0,500,7
1783822076288709,2,191,189,0,0,0,0,0,0,0,0,8
1783822076336570,2,192,190,0,0,0,0,0,0,0,0,7
1783822076465930,2,193,191,0,0,0,0,0,0,0,0,7
1783822076594784,2,194,192,60,0,0,1000,48,0,0,250,10
1783822076721895,2,195,193,0,0,0,0,0,0,0,0,7
1783822076851243,2,196,194,0,0,0,0,52,0,0,125,8
1783822076979002,2,197,195,0,0,0,0,55,0,0,250,7
1783822077107033,2,198,196,0,0,0,0,0,0,0,0,7
1783822077235297,2,199,197,0,0,0,0,64,0,0,125,8
1783822077363604,2,200,198,0,0,0,0,67,0,0,250,8
1783822077491297,2,201,199,0,0,0,0,0,0,0,0,7
1783822077620342,2,202,200,0,0,0,0,72,0,0,250,8
1783822077747949,2,203,201,0,0,0,0,0,0,0,0,7
1783822077875846,2,204,202,0,0,0,0,0,0,0,0,7
1783822078005315,2,205,203,0,0,0,0,0,0,0,0,8
1783822078135525,2,206,204,0,0,0,0,48,0,0,500,7
1783822078261744,2,207,205,0,0,0,0,0,0,0,0,7
1783822078393856,2,208,206,0,0,0,0,0,0,0,0,7
