pc_recv_time_us,inst_id,tick_id,score_index,to1,to2,to3,dur_to,he1,he2,he3,dur_he,pickup_us
1783822096177463,3,55,-1,0,0,0,0,0,0,0,0,7
1783822096304716,3,56,-1,0,0,0,0,0,0,0,0,8
1783822096433195,3,57,-1,0,0,0,0,0,0,0,0,7
1783822096561581,3,58,-1,0,0,0,0,0,0,0,0,7
1783822096690411,3,59,-1,0,0,0,0,0,0,0,0,7
1783822096817581,3,60,-1,0,0,0,0,0,0,0,0,7
1783822096945776,3,61,-1,0,0,0,0,0,0,0,0,7
1783822097075382,3,62,-1,0,0,0,0,0,0,0,0,7
1783822097203130,3,63,-1,0,0,0,0,0,0,0,0,7
1783822097331749,3,64,-1,0,0,0,0,0,0,0,0,8
1783822097459145,3,65,-1,0,0,0,0,0,0,0,0,7
1783822097587469,3,66,-1,0,0,0,0,0,0,0,0,7
1783822097715886,3,67,-1,0,0,0,0,0,0,0,0,8
1783822097843688,3,68,-1,0,0,0,0,0,0,0,0,6
1783822097972522,3,69,-1,0,0,0,0,0,0,0,0,7
1783822098100683,3,70,-1,0,0,0,0,0,0,0,0,7
1783822098227837,3,71,-1,0,0,0,0,0,0,0,0,7
1783822098356598,3,72,-1,0,0,0,0,0,0,0,0,8
1783822098484370,3,73,-1,0,0,0,0,0,0,0,0,7
1783822098613135,3,74,-1,0,0,0,0,0,0,0,0,8
1783822098740728,3,75,-1,0,0,0,0,0,0,0,0,7
1783822098868887,3,76,-1,0,0,0,0,0,0,0,0,7
1783822098997981,3,77,-1,0,0,0,0,0,0,0,0,7
1783822099125755,3,78,-1,0,0,0,0,0,0,0,0,7
1783822099254337,3,79,-1,0,0,0,0,0,0,0,0,7
1783822099382824,3,80,-1,0,0,0,0,0,0,0,0,7
1783822099510061,3,81,-1,0,0,0,0,0,0,0,0,7
1783822099639821,3,82,-1,0,0,0,0,0,0,0,0,7
1783822099768103,3,83,73,0,0,0,0,0,0,0,0,6
1783822099896108,3,84,74,67,0,0,250,0,0,0,0,7
1783822100024071,3,85,75,0,0,0,0,0,0,0,0,7
1783822100151787,3,86,76,66,0,0,250,0,0,0,0,7
1783822100280557,3,87,77,0,0,0,0,0,0,0,0,8
1783822100409040,3,88,78,67,0,0,250,0,0,0,0,8
1783822100537127,3,89,79,0,0,0,0,0,0,0,0,7
1783822100665584,3,90,80,64,0,0,500,36,0,0,250,7
1783822100793441,3,91,81,0,0,0,0,0,0,0,0,7
1783822100921192,3,92,82,0,0,0,0,55,52,0,250,7
1783822101049639,3,93,83,0,0,0,0,0,0,0,0,7
1783822101178751,3,94,84,0,0,0,0,36,0,0,250,7
1783822101306113,3,95,85,0,0,0,0,0,0,0,0,8
1783822101435176,3,96,86,0,0,0,0,55,52,0,250,7
1783822101563428,3,97,87,0,0,0,0,0,0,0,0,8
1783822101691393,3,98,88,0,0,0,0,36,0,0,250,7
1783822101818807,3,99,89,0,0,0,0,0,0,0,0,7
1783822101948571,3,100,90,64,0,0,250,55,52,0,250,7
1783822102075026,3,101,91,0,0,0,0,0,0,0,0,8
1783822102204536,3,102,92,63,0,0,250,36,0,0,250,7
1783822102332200,3,103,93,0,0,0,0,0,0,0,0,8
1783822102461209,3,104,94,64,0,0,250,55,52,0,250,7
1783822102588265,3,105,95,0,0,0,0,0,0,0,0,7
1783822102718243,3,106,96,60,0,0,500,48,0,0,250,7
1783822102844470,3,107,97,0,0,0,0,0,0,0,0,7
1783822102973631,3,108,98,0,0,0,0,60,55,0,250,7
1783822103100994,3,109,99,0,0,0,0,0,0,0,0,7
1783822103229802,3,110,100,0,0,0,0,48,0,0,250,6
1783822103358618,3,111,101,0,0,0,0,0,0,0,0,7
1783822103486942,3,112,102,0,0,0,0,60,55,0,250,8
1783822103614448,3,113,103,0,0,0,0,0,0,0,0,7
1783822103743294,3,114,104,0,0,0,0,48,0,0,250,8
1783822103871529,3,115,105,0,0,0,0,0,0,0,0,7
1783822104001246,3,116,106,64,0,0,250,60,55,0,250,7
1783822104128271,3,117,107,0,0,0,0,0,0,0,0,8
1783822104256751,3,118,108,62,0,0,250,48,0,0,250,7
1783822104384170,3,119,109,0,0,0,0,0,0,0,0,7
1783822104512512,3,120,110,60,0,0,250,60,55,0,250,7
1783822104640341,3,121,111,0,0,0,0,0,0,0,0,7
1783822104769224,3,122,112,62,0,0,500,43,0,0,250,7
1783822104897097,3,123,113,0,0,0,0,0,0,0,0,7
1783822105026132,3,124,114,0,0,0,0,53,50,0,250,7
1783822105153783,3,125,115,0,0,0,0,0,0,0,0,7
1783822105282429,3,126,116,0,0,0,0,43,0,0,250,7
1783822105409356,3,127,117,0,0,0,0,0,0,0,0,7
1783822105538276,3,128,118,0,0,0,0,53,50,0,250,7
1783822105666615,3,129,119,0,0,0,0,0,0,0,0,7
1783822105795946,3,130,120,0,0,0,0,47,0,0,250,7
1783822105923298,3,131,121,0,0,0,0,0,0,0,0,7
1783822106051598,3,132,122,67,0,0,250,55,50,0,250,7
1783822106179352,3,133,123,0,0,0,0,0,0,0,0,7
