pc_recv_time_us,inst_id,tick_id,score_index,to1,to2,to3,dur_to,he1,he2,he3,dur_he,pickup_us
1783822139968801,3,2,-1,0,0,0,0,0,0,0,0,7
1783822140097582,3,3,-1,0,0,0,0,0,0,0,0,6
1783822140227688,3,4,-1,0,0,0,0,0,0,0,0,7
1783822140353675,3,5,-1,0,0,0,0,0,0,0,0,7
1783822140481772,3,6,-1,0,0,0,0,0,0,0,0,7
1783822140610773,3,7,-1,0,0,0,0,0,0,0,0,7
1783822140738000,3,8,-1,0,0,0,0,0,0,0,0,7
1783822140866518,3,9,-1,0,0,0,0,0,0,0,0,7
1783822140994363,3,10,-1,0,0,0,0,0,0,0,0,7
1783822141123222,3,11,-1,0,0,0,0,0,0,0,0,8
1783822141251259,3,12,-1,0,0,0,0,0,0,0,0,7
1783822141380278,3,13,-1,0,0,0,0,0,0,0,0,7
1783822141508598,3,14,-1,0,0,0,0,0,0,0,0,6
1783822141636828,3,15,-1,0,0,0,0,0,0,0,0,7
1783822141764576,3,16,-1,0,0,0,0,0,0,0,0,8
1783822141892867,3,17,-1,0,0,0,0,0,0,0,0,7
1783822142020656,3,18,-1,0,0,0,0,0,0,0,0,7
1783822142148856,3,19,-1,0,0,0,0,0,0,0,0,7
1783822142278108,3,20,-1,0,0,0,0,0,0,0,0,8
1783822142405771,3,21,-1,0,0,0,0,0,0,0,0,7
1783822142533469,3,22,-1,0,0,0,0,0,0,0,0,6
1783822142662438,3,23,-1,0,0,0,0,0,0,0,0,8
1783822142790646,3,24,-1,0,0,0,0,0,0,0,0,7
1783822142918081,3,25,-1,0,0,0,0,0,0,0,0,7
1783822143047124,3,26,-1,0,0,0,0,0,0,0,0,8
1783822143174450,3,27,-1,0,0,0,0,0,0,0,0,8
1783822143303707,3,28,-1,0,0,0,0,0,0,0,0,7
1783822143431776,3,29,-1,0,0,0,0,0,0,0,0,7
1783822143559528,3,30,-1,0,0,0,0,0,0,0,0,7
1783822143687412,3,31,-1,0,0,0,0,0,0,0,0,8
