pc_recv_time_us,inst_id,tick_id,score_index,to1,to2,to3,dur_to,he1,he2,he3,dur_he,pickup_us
1783822034744246,3,127,117,0,0,0,0,0,0,0,0,7
1783822034872594,3,128,118,0,0,0,0,53,50,0,250,7
1783822035000458,3,129,119,0,0,0,0,0,0,0,0,7
1783822035128677,3,130,120,0,0,0,0,47,0,0,250,7
1783822035257224,3,131,121,0,0,0,0,0,0,0,0,7
1783822035384917,3,132,122,67,0,0,250,55,50,0,250,8
1783822035512514,3,133,123,0,0,0,0,0,0,0,0,8
1783822035642298,3,134,124,69,0,0,250,47,0,0,250,7
1783822035770140,3,135,125,0,0,0,0,0,0,0,0,10
1783822035898699,3,136,126,67,0,0,250,55,50,0,250,7
1783822036026068,3,137,127,0,0,0,0,0,0,0,0,7
1783822036154345,3,138,128,64,60,0,500,48,0,0,250,7
1783822036282408,3,139,129,0,0,0,0,0,0,0,0,8
1783822036412336,3,140,138,67,64,0,250,55,52,0,250,8
1783822036539059,3,141,139,0,0,0,0,0,0,0,0,7
1783822036667869,3,142,140,69,64,0,250,57,53,0,250,7
1783822036794896,3,143,141,0,0,0,0,0,0,0,0,7
1783822036925280,3,144,142,71,64,0,250,59,55,0,250,7
1783822037052009,3,145,143,0,0,0,0,0,0,0,0,7
1783822037181727,3,146,144,72,67,0,500,60,52,0,500,7
1783822037308020,3,147,145,0,0,0,0,0,0,0,0,7
1783822037436503,3,148,146,0,0,0,0,0,0,0,0,8
1783822037564223,3,149,147,0,0,0,0,0,0,0,0,7
1783822037694281,3,150,148,67,64,0,500,55,48,0,500,7
1783822037821017,3,151,149,0,0,0,0,0,0,0,0,7
1783822037950488,3,152,150,0,0,0,0,0,0,0,0,7
1783822038078205,3,153,151,0,0,0,0,0,0,0,0,7
1783822038207582,3,154,152,64,60,0,500,48,43,0,500,8
1783822038334027,3,155,153,0,0,0,0,0,0,0,0,6
1783822038462158,3,156,154,0,0,0,0,0,0,0,0,7
1783822038590595,3,157,155,0,0,0,0,0,0,0,0,7
1783822038720177,3,158,156,60,0,0,500,55,48,0,500,7
1783822038846894,3,159,157,0,0,0,0,0,0,0,0,7
1783822038976066,3,160,158,0,0,0,0,0,0,0,0,7
1783822039103932,3,161,159,0,0,0,0,0,0,0,0,7
1783822039232680,3,162,160,69,65,0,1000,41,0,0,250,7
1783822039360968,3,163,161,0,0,0,0,0,0,0,0,7
1783822039489825,3,164,162,0,0,0,0,45,0,0,250,7
1783822039617649,3,165,163,0,0,0,0,0,0,0,0,7
1783822039745360,3,166,164,0,0,0,0,48,0,0,250,7
1783822039873331,3,167,165,0,0,0,0,0,0,0,0,7
1783822040002245,3,168,166,0,0,0,0,53,0,0,250,8
1783822040130182,3,169,167,0,0,0,0,0,0,0,0,7
1783822040258956,3,170,168,0,0,0,0,57,53,48,500,7
1783822040387035,3,171,169,0,0,0,0,0,0,0,0,7
1783822040514947,3,172,170,69,65,0,250,0,0,0,0,8
1783822040643807,3,173,171,0,0,0,0,0,0,0,0,7
1783822040771793,3,174,172,71,65,0,250,45,41,0,500,7
1783822040899307,3,175,173,0,0,0,0,0,0,0,0,7
1783822041027864,3,176,174,69,65,0,250,0,0,0,0,7
1783822041156099,3,177,175,0,0,0,0,0,0,0,0,7
1783822041284949,3,178,176,67,62,0,500,50,43,0,500,7
1783822041412759,3,179,177,0,0,0,0,0,0,0,0,7
1783822041540785,3,180,178,0,0,0,0,0,0,0,0,7
1783822041668462,3,181,179,0,0,0,0,0,0,0,0,7
1783822041797894,3,182,180,65,62,0,500,55,47,0,500,7
1783822041925764,3,183,181,0,0,0,0,0,0,0,0,7
1783822042053175,3,184,182,0,0,0,0,0,0,0,0,7
1783822042182083,3,185,183,0,0,0,0,0,0,0,0,7
1783822042311407,3,186,184,64,62,0,500,55,50,0,500,7
1783822042438533,3,187,185,0,0,0,0,0,0,0,0,7
1783822042565868,3,188,186,0,0,0,0,0,0,0,0,7
1783822042694337,3,189,187,0,0,0,0,0,0,0,0,7
1783822042823299,3,190,188,62,0,0,500,55,53,0,500,8
1783822042950899,3,191,189,0,0,0,0,0,0,0,0,7
1783822043078746,3,192,190,0,0,0,0,0,0,0,0,7
1783822043206902,3,193,191,0,0,0,0,0,0,0,0,7
1783822043336441,3,194,192,60,0,0,1000,48,0,0,250,7
1783822043464171,3,195,193,0,0,0,0,0,0,0,0,7
1783822043592688,3,196,194,0,0,0,0,52,0,0,125,8
1783822043721711,3,197,195,0,0,0,0,55,0,0,250,7
1783822043849901,3,198,196,0,0,0,0,0,0,0,0,7
1783822043977888,3,199,197,0,0,0,0,64,0,0,125,7
1783822044105568,3,200,198,0,0,0,0,67,0,0,250,7
1783822044233530,3,201,199,0,0,0,0,0,0,0,0,7
1783822044362669,3,202,200,0,0,0,0,72,0,0,250,7
1783822044490628,3,203,201,0,0,0,0,0,0,0,0,7
1783822044618585,3,204,202,0,0,0,0,0,0,0,0,7
1783822044746511,3,205,203,0,0,0,0,0,0,0,0,8
1783822044875281,3,206,204,0,0,0,0,48,0,0,500,6
1783822045003512,3,207,205,0,0,0,0,0,0,0,0,8
1783822045131090,3,208,206,0,0,0,0,0,0,0,0,7
