pc_recv_time_us,inst_id,tick_id,score_index,to1,to2,to3,dur_to,he1,he2,he3,dur_he,pickup_us
1783822102281810,1,103,101,0,0,0,0,0,0,0,0,7
1783822102410554,1,104,102,0,0,0,0,60,55,0,250,6
1783822102538246,1,105,103,0,0,0,0,0,0,0,0,7
1783822102667452,1,106,104,0,0,0,0,48,0,0,250,7
1783822102794735,1,107,105,0,0,0,0,0,0,0,0,7
1783822102924116,1,108,106,64,0,0,250,60,55,0,250,7
1783822103051550,1,109,107,0,0,0,0,0,0,0,0,7
1783822103180524,1,110,108,62,0,0,250,48,0,0,250,6
1783822103307662,1,111,109,0,0,0,0,0,0,0,0,7
1783822103436677,1,112,110,60,0,0,250,60,55,0,250,7
1783822103565120,1,113,111,0,0,0,0,0,0,0,0,7
1783822103693716,1,114,112,62,0,0,500,43,0,0,250,7
1783822103821165,1,115,113,0,0,0,0,0,0,0,0,7
1783822103949872,1,116,114,0,0,0,0,53,50,0,250,7
1783822104077669,1,117,115,0,0,0,0,0,0,0,0,7
1783822104205499,1,118,116,0,0,0,0,43,0,0,250,7
1783822104334778,1,119,117,0,0,0,0,0,0,0,0,7
1783822104462749,1,120,118,0,0,0,0,53,50,0,250,7
1783822104589896,1,121,119,0,0,0,0,0,0,0,0,7
1783822104719200,1,122,120,0,0,0,0,47,0,0,250,7
1783822104846543,1,123,121,0,0,0,0,0,0,0,0,8
1783822104976220,1,124,122,67,0,0,250,55,50,0,250,7
1783822105105717,1,125,123,0,0,0,0,0,0,0,0,7
1783822105232149,1,126,124,69,0,0,250,47,0,0,250,7
1783822105360211,1,127,125,0,0,0,0,0,0,0,0,6
1783822105489767,1,128,126,67,0,0,250,55,50,0,250,8
1783822105617053,1,129,127,0,0,0,0,0,0,0,0,8
1783822105745574,1,130,128,64,60,0,500,48,0,0,250,6
1783822105873088,1,131,129,0,0,0,0,0,0,0,0,7
1783822106001846,1,132,130,0,0,0,0,55,52,0,250,7
1783822106129695,1,133,131,0,0,0,0,0,0,0,0,7
1783822106257963,1,134,132,0,0,0,0,48,0,0,250,7
1783822106386558,1,135,133,0,0,0,0,0,0,0,0,7
1783822106514031,1,136,134,0,0,0,0,55,52,0,250,7
1783822106641799,1,137,135,0,0,0,0,0,0,0,0,7
1783822106771167,1,138,136,0,0,0,0,48,0,0,250,7
1783822106898725,1,139,137,0,0,0,0,0,0,0,0,7
1783822107028549,1,140,138,67,64,0,250,55,52,0,250,8
1783822107155023,1,141,139,0,0,0,0,0,0,0,0,7
1783822107285048,1,142,140,69,64,0,250,57,53,0,250,7
1783822107411850,1,143,141,0,0,0,0,0,0,0,0,8
1783822107540707,1,144,142,71,64,0,250,59,55,0,250,7
1783822107668422,1,145,143,0,0,0,0,0,0,0,0,8
1783822107797837,1,146,144,72,67,0,500,60,52,0,500,7
1783822107924844,1,147,145,0,0,0,0,0,0,0,0,7
1783822108053457,1,148,146,0,0,0,0,0,0,0,0,7
1783822108180655,1,149,147,0,0,0,0,0,0,0,0,7
1783822108310715,1,150,148,67,64,0,500,55,48,0,500,7
1783822108437308,1,151,149,0,0,0,0,0,0,0,0,7
1783822108565310,1,152,150,0,0,0,0,0,0,0,0,7
1783822108694675,1,153,151,0,0,0,0,0,0,0,0,7
1783822108822669,1,154,152,64,60,0,500,48,43,0,500,7
1783822108950696,1,155,153,0,0,0,0,0,0,0,0,7
1783822109078668,1,156,154,0,0,0,0,0,0,0,0,7
1783822109206220,1,157,155,0,0,0,0,0,0,0,0,7
1783822109336202,1,158,156,60,0,0,500,55,48,0,500,7
1783822109463310,1,159,157,0,0,0,0,0,0,0,0,7
1783822109591881,1,160,158,0,0,0,0,0,0,0,0,7
1783822109720776,1,161,159,0,0,0,0,0,0,0,0,7
1783822109849735,1,162,160,69,65,0,1000,41,0,0,250,7
1783822109976207,1,163,161,0,0,0,0,0,0,0,0,7
1783822110104751,1,164,162,0,0,0,0,45,0,0,250,7
1783822110232990,1,165,163,0,0,0,0,0,0,0,0,7
1783822110362158,1,166,164,0,0,0,0,48,0,0,250,7
1783822110489333,1,167,165,0,0,0,0,0,0,0,0,10
1783822110619275,1,168,166,0,0,0,0,53,0,0,250,8
1783822110746140,1,169,167,0,0,0,0,0,0,0,0,7
1783822110874954,1,170,168,0,0,0,0,57,53,48,500,7
1783822111002647,1,171,169,0,0,0,0,0,0,0,0,7
1783822111131070,1,172,170,69,65,0,250,0,0,0,0,7
1783822111259329,1,173,171,0,0,0,0,0,0,0,0,7
1783822111387332,1,174,172,71,65,0,250,45,41,0,500,7
1783822111515300,1,175,173,0,0,0,0,0,0,0,0,8
1783822111643985,1,176,174,69,65,0,250,0,0,0,0,7
1783822111771525,1,177,175,0,0,0,0,0,0,0,0,7
1783822111901136,1,178,176,67,62,0,500,50,43,0,500,7
1783822112027624,1,179,177,0,0,0,0,0,0,0,0,7
1783822112156631,1,180,178,0,0,0,0,0,0,0,0,7
1783822112285518,1,181,179,0,0,0,0,0,0,0,0,7
1783822112413614,1,182,180,65,62,0,500,55,47,0,500,7
1783822112541250,1,183,181,0,0,0,0,0,0,0,0,7
1783822112669976,1,184,182,0,0,0,0,0,0,0,0,7
1783822112797905,1,185,183,0,0,0,0,0,0,0,0,7
1783822112927294,1,186,184,64,62,0,500,55,50,0,500,7
1783822113053867,1,187,185,0,0,0,0,0,0,0,0,7
1783822113181820,1,188,186,0,0,0,0,0,0,0,0,7
1783822113310151,1,189,187,0,0,0,0,0,0,0,0,7
1783822113440045,1,190,188,62,0,0,500,55,53,0,500,7
1783822113566458,1,191,189,0,0,0,0,0,0,0,0,6
1783822113694634,1,192,190,0,0,0,0,0,0,0,0,7
1783822113823776,1,193,191,0,0,0,0,0,0,0,0,7
1783822113952117,1,194,192,60,0,0,1000,48,0,0,250,7
1783822114079340,1,195,193,0,0,0,0,0,0,0,0,7
1783822114208023,1,196,194,0,0,0,0,52,0,0,125,7
1783822114337334,1,197,195,0,0,0,0,55,0,0,250,6
1783822114465232,1,198,196,0,0,0,0,0,0,0,0,7
1783822114593102,1,199,197,0,0,0,0,64,0,0,125,7
1783822114721391,1,200,198,0,0,0,0,67,0,0,250,7
1783822114848810,1,201,199,0,0,0,0,0,0,0,0,7
1783822114977683,1,202,200,0,0,0,0,72,0,0,250,8
1783822115105786,1,203,201,0,0,0,0,0,0,0,0,7
1783822115234650,1,204,202,0,0,0,0,0,0,0,0,7
1783822115362041,1,205,203,0,0,0,0,0,0,0,0,7
1783822115490940,1,206,204,0,0,0,0,48,0,0,500,7
1783822115619079,1,207,205,0,0,0,0,0,0,0,0,8
1783822115747167,1,208,206,0,0,0,0,0,0,0,0,7
