pc_recv_time_us,inst_id,tick_id,score_index,to1,to2,to3,dur_to,he1,he2,he3,dur_he,pickup_us
1783822051977597,1,2,0,0,0,0,0,36,0,0,250,7
1783822052105513,1,3,1,0,0,0,0,0,0,0,0,7
1783822052234428,1,4,2,0,0,0,0,55,52,0,250,7
1783822052361802,1,5,3,0,0,0,0,0,0,0,0,7
1783822052491131,1,6,4,0,0,0,0,36,0,0,250,7
1783822052618380,1,7,5,0,0,0,0,0,0,0,0,7
1783822052747676,1,8,6,0,0,0,0,55,52,0,250,7
1783822052874394,1,9,7,0,0,0,0,0,0,0,0,7
1783822053003847,1,10,8,0,0,0,0,36,0,0,250,7
1783822053131793,1,11,9,0,0,0,0,0,0,0,0,7
1783822053261484,1,12,10,67,64,0,250,55,52,0,250,6
1783822053388328,1,13,11,0,0,0,0,0,0,0,0,7
1783822053517477,1,14,12,69,64,0,250,36,0,0,250,7
1783822053644080,1,15,13,0,0,0,0,0,0,0,0,7
1783822053774260,1,16,14,71,64,0,250,55,52,0,250,8
1783822053901010,1,17,15,0,0,0,0,0,0,0,0,8
1783822054030791,1,18,16,72,67,0,500,48,0,0,250,7
1783822054158008,1,19,17,0,0,0,0,0,0,0,0,7
1783822054286994,1,20,18,0,0,0,0,60,55,0,250,7
1783822054413535,1,21,19,0,0,0,0,0,0,0,0,7
1783822054543464,1,22,20,67,0,0,500,48,0,0,250,7
1783822054670376,1,23,21,0,0,0,0,0,0,0,0,7
1783822054799280,1,24,22,0,0,0,0,60,55,0,250,7
1783822054926958,1,25,23,0,0,0,0,0,0,0,0,7
1783822055056285,1,26,24,64,60,0,500,43,0,0,250,7
1783822055184029,1,27,25,0,0,0,0,0,0,0,0,7
1783822055312236,1,28,26,0,0,0,0,55,52,0,250,7
1783822055439918,1,29,27,0,0,0,0,0,0,0,0,7
1783822055569353,1,30,28,60,0,0,500,43,0,0,250,7
1783822055695937,1,31,29,0,0,0,0,0,0,0,0,7
1783822055824924,1,32,30,0,0,0,0,55,52,0,250,7
1783822055952229,1,33,31,0,0,0,0,0,0,0,0,8
1783822056082374,1,34,32,69,65,0,1000,41,0,0,250,7
1783822056208657,1,35,33,0,0,0,0,0,0,0,0,7
1783822056337308,1,36,34,0,0,0,0,53,48,0,250,7
1783822056464977,1,37,35,0,0,0,0,0,0,0,0,7
1783822056594228,1,38,36,0,0,0,0,41,0,0,250,7
1783822056721805,1,39,37,0,0,0,0,0,0,0,0,7
1783822056851145,1,40,38,0,0,0,0,53,48,0,250,8
1783822056978208,1,41,39,0,0,0,0,0,0,0,0,7
1783822057107100,1,42,40,0,0,0,0,48,0,0,250,7
1783822057234835,1,43,41,0,0,0,0,0,0,0,0,7
1783822057364695,1,44,42,69,65,0,250,57,53,0,250,7
1783822057491677,1,45,43,0,0,0,0,0,0,0,0,8
1783822057621034,1,46,44,71,65,0,250,48,0,0,250,7
1783822057748016,1,47,45,0,0,0,0,0,0,0,0,8
1783822057877782,1,48,46,69,65,0,250,57,53,0,250,7
1783822058004327,1,49,47,0,0,0,0,0,0,0,0,7
1783822058134386,1,50,48,67,65,0,500,47,0,0,250,7
1783822058261898,1,51,49,0,0,0,0,0,0,0,0,6
1783822058389427,1,52,50,0,0,0,0,57,55,0,250,7
1783822058517341,1,53,51,0,0,0,0,0,0,0,0,7
1783822058647107,1,54,52,67,66,0,500,47,0,0,250,7
1783822058773889,1,55,53,0,0,0,0,0,0,0,0,8
1783822058902589,1,56,54,0,0,0,0,57,55,0,250,7
1783822059030384,1,57,55,0,0,0,0,0,0,0,0,7
1783822059159064,1,58,56,69,62,0,500,43,0,0,250,8
1783822059286944,1,59,57,0,0,0,0,0,0,0,0,7
1783822059415701,1,60,58,0,0,0,0,53,47,0,250,7
1783822059543895,1,61,59,0,0,0,0,0,0,0,0,7
1783822059672809,1,62,60,71,62,0,500,43,0,0,250,7
1783822059799589,1,63,61,0,0,0,0,0,0,0,0,7
1783822059928877,1,64,62,0,0,0,0,53,47,0,250,7
1783822060057084,1,65,63,0,0,0,0,0,0,0,0,7
1783822060185192,1,66,64,72,67,0,1000,48,0,0,250,7
1783822060312739,1,67,65,0,0,0,0,0,0,0,0,7
1783822060441793,1,68,66,0,0,0,0,55,0,0,125,7
1783822060569573,1,69,67,0,0,0,0,57,0,0,250,7
1783822060697595,1,70,68,0,0,0,0,0,0,0,0,7
1783822060826018,1,71,69,0,0,0,0,55,0,0,125,7
1783822060954371,1,72,70,0,0,0,0,52,0,0,250,7
1783822061081625,1,73,71,0,0,0,0,0,0,0,0,7
1783822061211311,1,74,72,0,0,0,0,48,0,0,250,7
1783822061338217,1,75,73,0,0,0,0,0,0,0,0,7
1783822061466884,1,76,74,67,0,0,250,0,0,0,0,7
1783822061594748,1,77,75,0,0,0,0,0,0,0,0,7
1783822061723316,1,78,76,66,0,0,250,0,0,0,0,7
1783822061851114,1,79,77,0,0,0,0,0,0,0,0,7
1783822061980404,1,80,78,67,0,0,250,0,0,0,0,7
1783822062108367,1,81,79,0,0,0,0,0,0,0,0,6
1783822062236938,1,82,80,64,0,0,500,36,0,0,250,8
1783822062364732,1,83,81,0,0,0,0,0,0,0,0,7
1783822062493337,1,84,82,0,0,0,0,55,52,0,250,7
1783822062620440,1,85,83,0,0,0,0,0,0,0,0,7
1783822062750497,1,86,84,0,0,0,0,36,0,0,250,7
1783822062877474,1,87,85,0,0,0,0,0,0,0,0,7
1783822063006210,1,88,86,0,0,0,0,55,52,0,250,7
1783822063133515,1,89,87,0,0,0,0,0,0,0,0,7
1783822063262888,1,90,88,0,0,0,0,36,0,0,250,7
1783822063389826,1,91,89,0,0,0,0,0,0,0,0,7
1783822063518976,1,92,90,64,0,0,250,55,52,0,250,7
1783822063647587,1,93,91,0,0,0,0,0,0,0,0,8
1783822063776125,1,94,92,63,0,0,250,36,0,0,250,7
1783822063903808,1,95,93,0,0,0,0,0,0,0,0,7
1783822064031759,1,96,94,64,0,0,250,55,52,0,250,8
1783822064159715,1,97,95,0,0,0,0,0,0,0,0,7
1783822064289351,1,98,96,60,0,0,500,48,0,0,250,7
1783822064416500,1,99,97,0,0,0,0,0,0,0,0,7
1783822064544991,1,100,98,0,0,0,0,60,55,0,250,7
1783822064672446,1,101,99,0,0,0,0,0,0,0,0,7
1783822064801610,1,102,100,0,0,0,0,48,0,0,250,8
1783822064929099,1,103,101,0,0,0,0,0,0,0,0,7
1783822065058329,1,104,102,0,0,0,0,60,55,0,250,7
1783822065186136,1,105,103,0,0,0,0,0,0,0,0,8
1783822065315404,1,106,104,0,0,0,0,48,0,0,250,7
1783822065442648,1,107,105,0,0,0,0,0,0,0,0,7
1783822065571832,1,108,106,64,0,0,250,60,55,0,250,8
1783822065698704,1,109,107,0,0,0,0,0,0,0,0,8
1783822065827371,1,110,108,62,0,0,250,48,0,0,250,7
1783822065955015,1,111,109,0,0,0,0,0,0,0,0,7
1783822066085070,1,112,110,60,0,0,250,60,55,0,250,7
1783822066211811,1,113,111,0,0,0,0,0,0,0,0,7
1783822066340404,1,114,112,62,0,0,500,43,0,0,250,7
1783822066467300,1,115,113,0,0,0,0,0,0,0,0,7
1783822066597425,1,116,114,0,0,0,0,53,50,0,250,7
1783822066724678,1,117,115,0,0,0,0,0,0,0,0,8
1783822066853127,1,118,116,0,0,0,0,43,0,0,250,7
