pc_recv_time_us,inst_id,tick_id,score_index,to1,to2,to3,dur_to,he1,he2,he3,dur_he,pickup_us
1783822029694286,1,88,86,0,0,0,0,55,52,0,250,7
1783822029822040,1,89,87,0,0,0,0,0,0,0,0,7
1783822029950626,1,90,88,0,0,0,0,36,0,0,250,7
1783822030079464,1,91,89,0,0,0,0,0,0,0,0,7
1783822030207956,1,92,90,64,0,0,250,55,52,0,250,7
1783822030335117,1,93,91,0,0,0,0,0,0,0,0,7
1783822030463812,1,94,92,63,0,0,250,36,0,0,250,7
1783822030592088,1,95,93,0,0,0,0,0,0,0,0,7
1783822030721060,1,96,94,64,0,0,250,55,52,0,250,7
1783822030848131,1,97,95,0,0,0,0,0,0,0,0,7
1783822030976720,1,98,96,60,0,0,500,48,0,0,250,7
1783822031104274,1,99,97,0,0,0,0,0,0,0,0,8
1783822031233241,1,100,98,0,0,0,0,60,55,0,250,7
1783822031361779,1,101,99,0,0,0,0,0,0,0,0,8
1783822031489375,1,102,100,0,0,0,0,48,0,0,250,7
1783822031617788,1,103,101,0,0,0,0,0,0,0,0,7
1783822031746644,1,104,102,0,0,0,0,60,55,0,250,7
1783822031873603,1,105,103,0,0,0,0,0,0,0,0,7
1783822032003354,1,106,104,0,0,0,0,48,0,0,250,7
1783822032130230,1,107,105,0,0,0,0,0,0,0,0,7
1783822032260496,1,108,106,64,0,0,250,60,55,0,250,8
1783822032387410,1,109,107,0,0,0,0,0,0,0,0,7
1783822032515938,1,110,108,62,0,0,250,48,0,0,250,7
1783822032643597,1,111,109,0,0,0,0,0,0,0,0,7
1783822032772482,1,112,110,60,0,0,250,60,55,0,250,7
1783822032900672,1,113,111,0,0,0,0,0,0,0,0,7
1783822033029076,1,114,112,62,0,0,500,43,0,0,250,10
1783822033157116,1,115,113,0,0,0,0,0,0,0,0,7
1783822033285091,1,116,114,0,0,0,0,53,50,0,250,7
1783822033412577,1,117,115,0,0,0,0,0,0,0,0,7
1783822033541942,1,118,116,0,0,0,0,43,0,0,250,7
1783822033669282,1,119,117,0,0,0,0,0,0,0,0,7
1783822033798843,1,120,118,0,0,0,0,53,50,0,250,7
1783822033925875,1,121,119,0,0,0,0,0,0,0,0,6
1783822034055638,1,122,120,0,0,0,0,47,0,0,250,8
1783822034182522,1,123,121,0,0,0,0,0,0,0,0,7
1783822034311963,1,124,122,67,0,0,250,55,50,0,250,8
1783822034439894,1,125,123,0,0,0,0,0,0,0,0,8
1783822034567873,1,126,124,69,0,0,250,47,0,0,250,7
1783822034695981,1,127,125,0,0,0,0,0,0,0,0,7
1783822034824460,1,128,126,67,0,0,250,55,50,0,250,7
1783822034952632,1,129,127,0,0,0,0,0,0,0,0,8
1783822035081839,1,130,128,64,60,0,500,48,0,0,250,8
1783822035208577,1,131,129,0,0,0,0,0,0,0,0,6
1783822035337805,1,132,130,0,0,0,0,55,52,0,250,6
1783822035464879,1,133,131,0,0,0,0,0,0,0,0,7
1783822035593103,1,134,132,0,0,0,0,48,0,0,250,7
1783822035722225,1,135,133,0,0,0,0,0,0,0,0,6
1783822035850558,1,136,134,0,0,0,0,55,52,0,250,7
1783822035977999,1,137,135,0,0,0,0,0,0,0,0,7
1783822036107632,1,138,136,0,0,0,0,48,0,0,250,7
1783822036233892,1,139,137,0,0,0,0,0,0,0,0,7
1783822036363541,1,140,138,67,64,0,250,55,52,0,250,7
1783822036491446,1,141,139,0,0,0,0,0,0,0,0,7
1783822036620715,1,142,140,69,64,0,250,57,53,0,250,7
1783822036746919,1,143,141,0,0,0,0,0,0,0,0,7
1783822036876672,1,144,142,71,64,0,250,59,55,0,250,7
1783822037004058,1,145,143,0,0,0,0,0,0,0,0,6
1783822037133929,1,146,144,72,67,0,500,60,52,0,500,8
1783822037260388,1,147,145,0,0,0,0,0,0,0,0,8
1783822037388332,1,148,146,0,0,0,0,0,0,0,0,7
1783822037517385,1,149,147,0,0,0,0,0,0,0,0,7
1783822037646370,1,150,148,67,64,0,500,55,48,0,500,7
1783822037773633,1,151,149,0,0,0,0,0,0,0,0,7
1783822037901842,1,152,150,0,0,0,0,0,0,0,0,7
1783822038030489,1,153,151,0,0,0,0,0,0,0,0,7
1783822038158798,1,154,152,64,60,0,500,48,43,0,500,7
1783822038285321,1,155,153,0,0,0,0,0,0,0,0,7
1783822038415335,1,156,154,0,0,0,0,0,0,0,0,7
1783822038542337,1,157,155,0,0,0,0,0,0,0,0,7
1783822038672232,1,158,156,60,0,0,500,55,48,0,500,7
1783822038799650,1,159,157,0,0,0,0,0,0,0,0,7
1783822038927294,1,160,158,0,0,0,0,0,0,0,0,8
1783822039056023,1,161,159,0,0,0,0,0,0,0,0,7
1783822039184619,1,162,160,69,65,0,1000,41,0,0,250,6
1783822039312131,1,163,161,0,0,0,0,0,0,0,0,7
1783822039440103,1,164,162,0,0,0,0,45,0,0,250,7
1783822039568947,1,165,163,0,0,0,0,0,0,0,0,7
1783822039697757,1,166,164,0,0,0,0,48,0,0,250,7
1783822039825239,1,167,165,0,0,0,0,0,0,0,0,7
1783822039953746,1,168,166,0,0,0,0,53,0,0,250,7
1783822040081193,1,169,167,0,0,0,0,0,0,0,0,7
1783822040210017,1,170,168,0,0,0,0,57,53,48,500,7
1783822040338816,1,171,169,0,0,0,0,0,0,0,0,7
1783822040466652,1,172,170,69,65,0,250,0,0,0,0,8
1783822040594794,1,173,171,0,0,0,0,0,0,0,0,7
1783822040723328,1,174,172,71,65,0,250,45,41,0,500,7
1783822040850833,1,175,173,0,0,0,0,0,0,0,0,7
1783822040979301,1,176,174,69,65,0,250,0,0,0,0,7
1783822041107506,1,177,175,0,0,0,0,0,0,0,0,7
1783822041236443,1,178,176,67,62,0,500,50,43,0,500,6
1783822041364627,1,179,177,0,0,0,0,0,0,0,0,7
1783822041491781,1,180,178,0,0,0,0,0,0,0,0,7
1783822041620495,1,181,179,0,0,0,0,0,0,0,0,7
1783822041749795,1,182,180,65,62,0,500,55,47,0,500,7
1783822041876447,1,183,181,0,0,0,0,0,0,0,0,8
1783822042005039,1,184,182,0,0,0,0,0,0,0,0,7
1783822042133044,1,185,183,0,0,0,0,0,0,0,0,7
1783822042264303,1,186,184,64,62,0,500,55,50,0,500,7
1783822042390378,1,187,185,0,0,0,0,0,0,0,0,7
1783822042517643,1,188,186,0,0,0,0,0,0,0,0,7
1783822042646120,1,189,187,0,0,0,0,0,0,0,0,7
1783822042774802,1,190,188,62,0,0,500,55,53,0,500,7
1783822042903265,1,191,189,0,0,0,0,0,0,0,0,7
1783822043031407,1,192,190,0,0,0,0,0,0,0,0,6
1783822043159475,1,193,191,0,0,0,0,0,0,0,0,7
1783822043288354,1,194,192,60,0,0,1000,48,0,0,250,7
1783822043415757,1,195,193,0,0,0,0,0,0,0,0,7
1783822043544486,1,196,194,0,0,0,0,52,0,0,125,7
1783822043673058,1,197,195,0,0,0,0,55,0,0,250,7
1783822043800389,1,198,196,0,0,0,0,0,0,0,0,7
1783822043928619,1,199,197,0,0,0,0,64,0,0,125,7
1783822044057636,1,200,198,0,0,0,0,67,0,0,250,7
1783822044184907,1,201,199,0,0,0,0,0,0,0,0,8
1783822044313818,1,202,200,0,0,0,0,72,0,0,250,7
1783822044440713,1,203,201,0,0,0,0,0,0,0,0,7
1783822044569989,1,204,202,0,0,0,0,0,0,0,0,7
1783822044697621,1,205,203,0,0,0,0,0,0,0,0,7
1783822044827234,1,206,204,0,0,0,0,48,0,0,500,7
1783822044954183,1,207,205,0,0,0,0,0,0,0,0,7
1783822045083770,1,208,206,0,0,0,0,0,0,0,0,8
